temp,rain(mm),weather,snow(cm),date,time
27.2,0.0,3,,20200909,0100
26.9,0.0,3,,20200909,0200
26.9,0.0,1,,20200909,0300
26.7,0.0,1,,20200909,0400
25.8,0.0,1,,20200909,0500
25.5,0.0,2,,20200909,0600
27.9,0.0,2,,20200909,0700
29.4,0.0,2,,20200909,0800
31.1,0.0,1,,20200909,0900
32.0,0.0,1,,20200909,1000
33.1,0.0,1,,20200909,1100
32.7,0.0,1,,20200909,1200
32.8,0.0,1,,20200909,1300
32.6,0.0,1,,20200909,1400
32.2,0.0,1,,20200909,1500
31.5,0.0,1,,20200909,1600
30.0,0.0,1,,20200909,1700
29.4,0.0,3,,20200909,1800
28.8,0.0,3,,20200909,1900
28.6,0.0,3,,20200909,2000
28.5,0.0,4,,20200909,2100
25.9,0.0,4,,20200909,2200
25.3,0.5,4,,20200909,2300
25.4,0.0,4,,20200910,0000
25.7,0.0,4,,20200910,0100
25.6,0.0,4,,20200910,0200
25.8,0.0,3,,20200910,0300
25.7,0.0,3,,20200910,0400
25.4,0.0,3,,20200910,0500
25.9,0.0,2,,20200910,0600
27.1,0.0,2,,20200910,0700
29.4,0.0,2,,20200910,0800
29.3,0.0,4,,20200910,0900
31.3,0.0,4,,20200910,1000
30.1,0.0,4,,20200910,1100
30.0,0.0,4,,20200910,1200
30.1,0.0,4,,20200910,1300
29.3,0.0,4,,20200910,1400
29.6,0.0,4,,20200910,1500
28.3,0.0,4,,20200910,1600
27.9,0.0,4,,20200910,1700
27.4,0.0,2,,20200910,1800
27.1,0.0,2,,20200910,1900
26.7,0.0,2,,20200910,2000
26.5,0.0,2,,20200910,2100
26.8,0.0,2,,20200910,2200
26.7,0.0,2,,20200910,2300
26.4,0.0,2,,20200911,0000
26.5,0.0,2,,20200911,0100
26.4,0.0,2,,20200911,0200
26.5,0.0,2,,20200911,0300
26.2,0.0,2,,20200911,0400
25.4,0.0,2,,20200911,0500
25.3,0.0,2,,20200911,0600
26.5,0.0,2,,20200911,0700
27.3,0.0,2,,20200911,0800
29.4,0.0,2,,20200911,0900
29.5,0.0,2,,20200911,1000
29.8,0.0,2,,20200911,1100
28.8,0.0,15,,20200911,1200
30.7,0.0,15,,20200911,1300
31.7,0.0,15,,20200911,1400
32.2,0.0,2,,20200911,1500
31.5,0.0,2,,20200911,1600
30.2,0.0,2,,20200911,1700
29.2,0.0,3,,20200911,1800
28.3,0.0,3,,20200911,1900
28.2,0.0,3,,20200911,2000
27.6,0.0,3,,20200911,2100
27.8,0.0,3,,20200911,2200
27.6,0.0,3,,20200911,2300
27.7,0.0,3,,20200912,0000
24.2,3.0,3,,20200912,0100
23.5,0.0,3,,20200912,0200
24.3,1.0,10,,20200912,0300
23.6,2.0,10,,20200912,0400
23.1,0.0,10,,20200912,0500
23.6,0.0,4,,20200912,0600
23.6,0.0,4,,20200912,0700
23.9,0.0,4,,20200912,0800
24.0,0.0,4,,20200912,0900
24.6,0.0,4,,20200912,1000
24.9,0.0,4,,20200912,1100
23.9,2.5,10,,20200912,1200
24.0,3.5,10,,20200912,1300
23.8,0.5,10,,20200912,1400
24.2,0.5,10,,20200912,1500
24.2,0.0,10,,20200912,1600
23.8,0.0,10,,20200912,1700
23.4,0.0,4,,20200912,1800
23.5,0.0,4,,20200912,1900
23.5,0.5,4,,20200912,2000
23.4,0.5,10,,20200912,2100
23.4,0.5,10,,20200912,2200
22.4,0.0,10,,20200912,2300
22.1,0.0,10,,20200913,0000
21.6,0.0,10,,20200913,0100
21.2,0.0,10,,20200913,0200
20.6,0.0,1,,20200913,0300
20.6,0.0,1,,20200913,0400
20.2,0.0,1,,20200913,0500
20.6,0.0,1,,20200913,0600
22.1,0.0,1,,20200913,0700
23.6,0.0,1,,20200913,0800
24.7,0.0,4,,20200913,0900
25.6,0.0,4,,20200913,1000
26.0,0.0,4,,20200913,1100
26.9,0.0,4,,20200913,1200
26.4,0.0,4,,20200913,1300
25.7,0.0,4,,20200913,1400
25.9,0.0,4,,20200913,1500
25.3,0.0,4,,20200913,1600
24.4,0.0,4,,20200913,1700
23.3,0.5,10,,20200913,1800
22.6,0.0,10,,20200913,1900
22.5,0.0,10,,20200913,2000
22.4,0.0,4,,20200913,2100
22.4,0.0,4,,20200913,2200
21.7,0.0,4,,20200913,2300
21.7,0.0,4,,20200914,0000
21.8,0.0,4,,20200914,0100
21.8,0.0,4,,20200914,0200
21.7,0.0,10,,20200914,0300
21.2,0.5,10,,20200914,0400
21.1,0.0,10,,20200914,0500
21.1,0.0,4,,20200914,0600
21.4,0.0,4,,20200914,0700
21.9,0.0,4,,20200914,0800
22.5,0.0,4,,20200914,0900
22.8,0.0,4,,20200914,1000
24.8,0.0,4,,20200914,1100
25.4,0.0,4,,20200914,1200
25.8,0.0,4,,20200914,1300
26.4,0.0,4,,20200914,1400
25.9,0.0,4,,20200914,1500
26.1,0.0,4,,20200914,1600
24.9,0.0,4,,20200914,1700
24.4,0.0,4,,20200914,1800
24.1,0.0,4,,20200914,1900
23.6,0.0,4,,20200914,2000
23.4,0.0,4,,20200914,2100
23.1,0.0,4,,20200914,2200
23.0,0.0,4,,20200914,2300
22.6,0.0,4,,20200915,0000
21.7,0.5,4,,20200915,0100
22.0,0.0,4,,20200915,0200
22.1,0.0,4,,20200915,0300
21.1,0.0,4,,20200915,0400
21.5,0.0,4,,20200915,0500
21.6,0.0,4,,20200915,0600
22.1,0.0,4,,20200915,0700
23.0,0.0,4,,20200915,0800
24.2,0.0,4,,20200915,0900
24.8,0.0,4,,20200915,1000
25.9,0.0,4,,20200915,1100
26.2,0.0,3,,20200915,1200
26.6,0.0,3,,20200915,1300
27.4,0.0,3,,20200915,1400
26.9,0.0,4,,20200915,1500
26.4,0.0,4,,20200915,1600
26.0,0.0,4,,20200915,1700
25.5,0.0,4,,20200915,1800
23.4,0.0,4,,20200915,1900
22.8,0.0,4,,20200915,2000
23.0,0.0,2,,20200915,2100
23.0,0.0,2,,20200915,2200
22.4,0.0,2,,20200915,2300
22.4,0.0,2,,20200916,0000
21.9,0.0,2,,20200916,0100
22.0,0.0,2,,20200916,0200
21.4,0.0,4,,20200916,0300
21.4,0.0,4,,20200916,0400
21.3,0.0,4,,20200916,0500
21.3,0.0,4,,20200916,0600
22.6,0.0,4,,20200916,0700
23.5,0.0,4,,20200916,0800
23.6,0.0,4,,20200916,0900
24.5,0.0,4,,20200916,1000
25.5,0.0,4,,20200916,1100
25.3,0.0,4,,20200916,1200
25.8,0.0,4,,20200916,1300
26.4,0.0,4,,20200916,1400
27.1,0.0,4,,20200916,1500
26.4,0.0,4,,20200916,1600
26.2,0.0,4,,20200916,1700
26.1,0.0,4,,20200916,1800
25.2,0.0,4,,20200916,1900
24.7,0.0,4,,20200916,2000
24.5,0.0,4,,20200916,2100
23.7,0.0,4,,20200916,2200
22.8,2.0,4,,20200916,2300
22.6,0.0,4,,20200917,0000
22.5,0.0,4,,20200917,0100
22.5,0.0,4,,20200917,0200
22.4,0.0,4,,20200917,0300
22.2,0.0,4,,20200917,0400
22.3,0.0,4,,20200917,0500
22.3,0.0,4,,20200917,0600
22.7,0.0,4,,20200917,0700
23.7,0.0,4,,20200917,0800
24.5,0.0,4,,20200917,0900
25.3,0.0,4,,20200917,1000
26.4,0.0,4,,20200917,1100
25.5,0.0,4,,20200917,1200
26.4,0.0,4,,20200917,1300
26.7,0.0,4,,20200917,1400
27.6,0.0,4,,20200917,1500
26.9,0.0,4,,20200917,1600
26.4,0.0,4,,20200917,1700
26.1,0.0,4,,20200917,1800
26.0,0.0,4,,20200917,1900
25.9,0.0,4,,20200917,2000
25.4,0.0,4,,20200917,2100
26.1,0.0,4,,20200917,2200
26.2,0.0,4,,20200917,2300
26.5,0.0,4,,20200918,0000
26.7,0.0,4,,20200918,0100
26.5,0.0,4,,20200918,0200
26.5,0.0,2,,20200918,0300
27.1,0.0,2,,20200918,0400
27.1,0.0,2,,20200918,0500
27.5,0.0,4,,20200918,0600
28.4,0.0,4,,20200918,0700
28.3,0.0,4,,20200918,0800
28.9,0.0,4,,20200918,0900
30.1,0.0,4,,20200918,1000
32.2,0.0,4,,20200918,1100
31.8,0.0,4,,20200918,1200
33.4,0.0,4,,20200918,1300
31.4,0.0,4,,20200918,1400
31.0,0.0,3,,20200918,1500
30.3,0.0,3,,20200918,1600
30.1,0.0,3,,20200918,1700
29.3,0.0,4,,20200918,1800
29.2,0.0,4,,20200918,1900
28.8,0.0,4,,20200918,2000
28.8,0.0,2,,20200918,2100
28.3,0.0,2,,20200918,2200
28.4,0.0,2,,20200918,2300
27.0,0.0,2,,20200919,0000
25.7,0.0,2,,20200919,0100
25.2,0.0,2,,20200919,0200
24.6,0.0,2,,20200919,0300
25.6,0.0,2,,20200919,0400
25.3,0.0,2,,20200919,0500
25.2,0.0,4,,20200919,0600
25.3,0.0,4,,20200919,0700
26.0,0.0,4,,20200919,0800
26.0,0.0,4,,20200919,0900
25.4,0.0,4,,20200919,1000
25.7,0.0,4,,20200919,1100
25.3,0.0,4,,20200919,1200
26.2,0.0,4,,20200919,1300
25.8,0.0,4,,20200919,1400
25.5,0.0,4,,20200919,1500
24.9,0.0,4,,20200919,1600
24.4,0.0,4,,20200919,1700
23.6,0.0,4,,20200919,1800
23.2,0.0,4,,20200919,1900
22.9,0.0,4,,20200919,2000
23.1,0.0,4,,20200919,2100
23.2,0.0,4,,20200919,2200
23.0,0.0,4,,20200919,2300
22.6,0.0,4,,20200920,0000
22.6,0.0,4,,20200920,0100
22.4,0.0,4,,20200920,0200
22.2,0.0,4,,20200920,0300
22.1,0.0,4,,20200920,0400
21.5,0.0,4,,20200920,0500
21.4,0.0,4,,20200920,0600
21.6,0.0,4,,20200920,0700
22.1,0.0,4,,20200920,0800
22.4,0.0,4,,20200920,0900
22.9,0.0,4,,20200920,1000
23.2,0.0,4,,20200920,1100
22.9,0.0,10,,20200920,1200
23.6,0.0,10,,20200920,1300
22.7,0.0,10,,20200920,1400
22.4,0.0,10,,20200920,1500
22.5,0.0,10,,20200920,1600
22.1,0.0,10,,20200920,1700
21.7,0.0,4,,20200920,1800
22.0,0.0,4,,20200920,1900
22.0,0.0,4,,20200920,2000
21.9,0.0,4,,20200920,2100
21.4,0.0,4,,20200920,2200
21.6,0.0,4,,20200920,2300
21.2,0.5,4,,20200921,0000
21.0,0.0,4,,20200921,0100
20.3,0.0,4,,20200921,0200
19.8,0.5,10,,20200921,0300
19.9,0.0,10,,20200921,0400
20.1,0.0,10,,20200921,0500
20.0,0.0,4,,20200921,0600
20.0,0.0,4,,20200921,0700
21.1,0.0,4,,20200921,0800
21.7,0.0,4,,20200921,0900
22.2,0.0,4,,20200921,1000
22.8,0.0,4,,20200921,1100
23.7,0.0,4,,20200921,1200
24.5,0.0,4,,20200921,1300
25.4,0.0,4,,20200921,1400
25.3,0.0,2,,20200921,1500
24.7,0.0,2,,20200921,1600
24.2,0.0,2,,20200921,1700
23.0,0.0,1,,20200921,1800
21.9,0.0,1,,20200921,1900
22.2,0.0,1,,20200921,2000
20.9,0.0,2,,20200921,2100
21.0,0.0,2,,20200921,2200
21.6,0.0,2,,20200921,2300
20.7,0.0,2,,20200922,0000
20.5,0.0,2,,20200922,0100
20.7,0.0,2,,20200922,0200
20.0,0.0,2,,20200922,0300
19.6,0.0,2,,20200922,0400
19.3,0.0,2,,20200922,0500
19.7,0.0,1,,20200922,0600
20.8,0.0,1,,20200922,0700
22.8,0.0,1,,20200922,0800
24.2,0.0,3,,20200922,0900
25.9,0.0,3,,20200922,1000
26.5,0.0,3,,20200922,1100
27.3,0.0,4,,20200922,1200
26.7,0.0,4,,20200922,1300
25.6,0.0,4,,20200922,1400
24.7,0.0,4,,20200922,1500
23.9,0.0,4,,20200922,1600
23.7,0.0,4,,20200922,1700
23.2,0.0,4,,20200922,1800
22.9,0.0,4,,20200922,1900
22.7,0.0,4,,20200922,2000
21.6,0.0,10,,20200922,2100
19.7,0.5,10,,20200922,2200
19.5,1.5,10,,20200922,2300
19.5,1.5,10,,20200923,0000
19.3,0.5,10,,20200923,0100
18.7,1.5,10,,20200923,0200
19.1,1.0,10,,20200923,0300
18.8,0.5,10,,20200923,0400
19.1,0.0,10,,20200923,0500
19.0,0.0,10,,20200923,0600
19.0,0.0,10,,20200923,0700
19.9,0.0,10,,20200923,0800
20.3,0.0,10,,20200923,0900
20.8,0.0,10,,20200923,1000
20.5,1.0,10,,20200923,1100
20.8,0.5,10,,20200923,1200
21.7,0.0,10,,20200923,1300
22.6,0.0,10,,20200923,1400
22.5,0.0,10,,20200923,1500
22.1,0.0,10,,20200923,1600
21.4,0.0,10,,20200923,1700
21.0,0.0,4,,20200923,1800
20.3,0.5,4,,20200923,1900
20.0,0.5,4,,20200923,2000
19.8,0.5,10,,20200923,2100
19.5,0.0,10,,20200923,2200
19.0,0.5,10,,20200923,2300
18.6,0.5,10,,20200924,0000
18.2,1.5,10,,20200924,0100
18.0,2.5,10,,20200924,0200
18.1,0.5,10,,20200924,0300
18.3,0.0,10,,20200924,0400
18.8,0.0,10,,20200924,0500
19.1,0.0,10,,20200924,0600
18.4,1.0,10,,20200924,0700
19.0,0.0,10,,20200924,0800
19.5,0.0,10,,20200924,0900
19.4,0.5,10,,20200924,1000
19.5,0.0,10,,20200924,1100
20.7,0.0,10,,20200924,1200
21.2,0.0,10,,20200924,1300
21.1,0.0,10,,20200924,1400
19.2,0.5,10,,20200924,1500
18.7,1.0,10,,20200924,1600
18.6,1.0,10,,20200924,1700
18.4,1.0,10,,20200924,1800
18.4,0.0,10,,20200924,1900
18.2,0.0,10,,20200924,2000
18.3,0.0,4,,20200924,2100
18.8,0.0,4,,20200924,2200
18.4,0.0,4,,20200924,2300
19.1,0.5,4,,20200925,0000
19.2,0.0,4,,20200925,0100
19.2,0.0,4,,20200925,0200
19.1,0.0,10,,20200925,0300
18.2,0.0,10,,20200925,0400
17.9,0.5,10,,20200925,0500
17.8,0.5,10,,20200925,0600
18.3,0.0,10,,20200925,0700
18.6,1.0,10,,20200925,0800
18.8,0.0,10,,20200925,0900
19.2,0.5,10,,20200925,1000
19.3,0.5,10,,20200925,1100
19.7,1.0,10,,20200925,1200
19.9,1.0,10,,20200925,1300
20.1,0.0,10,,20200925,1400
20.4,0.5,10,,20200925,1500
20.1,0.0,10,,20200925,1600
20.1,0.0,10,,20200925,1700
20.2,0.0,4,,20200925,1800
20.1,0.0,4,,20200925,1900
20.1,0.0,4,,20200925,2000
20.0,0.0,10,,20200925,2100
19.5,0.0,10,,20200925,2200
19.8,0.0,10,,20200925,2300
19.9,0.0,10,,20200926,0000
19.5,0.0,10,,20200926,0100
19.6,0.0,10,,20200926,0200
18.8,0.5,10,,20200926,0300
18.8,1.0,10,,20200926,0400
18.6,0.5,10,,20200926,0500
18.4,1.0,10,,20200926,0600
18.1,0.0,10,,20200926,0700
18.4,0.0,10,,20200926,0800
18.2,0.0,10,,20200926,0900
18.3,0.5,10,,20200926,1000
18.2,0.5,10,,20200926,1100
18.6,0.0,10,,20200926,1200
18.9,0.5,10,,20200926,1300
18.9,0.0,10,,20200926,1400
18.6,0.5,10,,20200926,1500
18.7,0.5,10,,20200926,1600
18.4,0.5,10,,20200926,1700
18.1,0.0,10,,20200926,1800
18.0,0.0,10,,20200926,1900
18.3,0.0,10,,20200926,2000
18.2,0.0,4,,20200926,2100
18.2,0.0,4,,20200926,2200
18.1,0.0,4,,20200926,2300
18.1,0.0,4,,20200927,0000
17.8,0.0,4,,20200927,0100
17.7,0.0,4,,20200927,0200
17.6,0.0,4,,20200927,0300
17.8,0.0,4,,20200927,0400
18.0,0.0,4,,20200927,0500
18.1,0.0,4,,20200927,0600
18.2,0.0,4,,20200927,0700
18.8,0.0,4,,20200927,0800
19.7,0.0,4,,20200927,0900
21.0,0.0,4,,20200927,1000
21.6,0.0,4,,20200927,1100
21.3,0.0,4,,20200927,1200
23.4,0.0,4,,20200927,1300
22.5,0.0,4,,20200927,1400
22.1,0.0,4,,20200927,1500
22.8,0.0,4,,20200927,1600
20.9,0.0,4,,20200927,1700
19.8,0.0,4,,20200927,1800
19.9,0.0,4,,20200927,1900
19.2,0.5,4,,20200927,2000
19.0,0.0,4,,20200927,2100
18.6,0.0,4,,20200927,2200
18.7,0.0,4,,20200927,2300
18.4,0.0,4,,20200928,0000
18.0,0.0,4,,20200928,0100
17.9,0.0,4,,20200928,0200
18.1,0.0,2,,20200928,0300
17.5,0.0,2,,20200928,0400
16.7,0.0,2,,20200928,0500
16.2,0.0,2,,20200928,0600
17.4,0.0,2,,20200928,0700
20.3,0.0,2,,20200928,0800
22.4,0.0,1,,20200928,0900
24.0,0.0,1,,20200928,1000
25.1,0.0,1,,20200928,1100
25.8,0.0,2,,20200928,1200
26.3,0.0,2,,20200928,1300
26.5,0.0,2,,20200928,1400
26.5,0.0,1,,20200928,1500
25.8,0.0,1,,20200928,1600
23.8,0.0,1,,20200928,1700
23.2,0.0,2,,20200928,1800
22.0,0.0,2,,20200928,1900
21.3,0.0,2,,20200928,2000
21.4,0.0,4,,20200928,2100
20.9,0.0,4,,20200928,2200
20.0,0.0,4,,20200928,2300
19.6,0.0,4,,20200929,0000
19.4,0.0,4,,20200929,0100
19.4,0.0,4,,20200929,0200
19.0,0.0,4,,20200929,0300
18.8,0.0,4,,20200929,0400
18.6,0.0,4,,20200929,0500
18.5,0.0,4,,20200929,0600
18.6,0.0,4,,20200929,0700
19.4,0.0,4,,20200929,0800
20.0,0.0,3,,20200929,0900
21.5,0.0,3,,20200929,1000
22.6,0.0,3,,20200929,1100
22.8,0.0,3,,20200929,1200
22.2,0.0,3,,20200929,1300
22.0,0.0,3,,20200929,1400
21.1,0.0,4,,20200929,1500
20.9,0.0,4,,20200929,1600
19.7,0.0,4,,20200929,1700
19.6,0.0,4,,20200929,1800
19.5,0.0,4,,20200929,1900
19.1,0.0,4,,20200929,2000
18.4,0.0,3,,20200929,2100
18.1,0.0,3,,20200929,2200
17.4,0.0,3,,20200929,2300
17.0,0.0,3,,20200930,0000
17.2,0.0,3,,20200930,0100
16.9,0.0,3,,20200930,0200
16.4,0.0,2,,20200930,0300
15.9,0.0,2,,20200930,0400
15.4,0.0,2,,20200930,0500
15.0,0.0,2,,20200930,0600
16.0,0.0,2,,20200930,0700
18.5,0.0,2,,20200930,0800
20.3,0.0,1,,20200930,0900
21.1,0.0,1,,20200930,1000
23.5,0.0,1,,20200930,1100
23.8,0.0,2,,20200930,1200
24.5,0.0,2,,20200930,1300
24.6,0.0,2,,20200930,1400
24.7,0.0,1,,20200930,1500
23.0,0.0,1,,20200930,1600
22.0,0.0,1,,20200930,1700
21.2,0.0,3,,20200930,1800
20.5,0.0,3,,20200930,1900
20.2,0.0,3,,20200930,2000
20.0,0.0,3,,20200930,2100
19.9,0.0,3,,20200930,2200
19.9,0.0,3,,20200930,2300
19.2,0.0,3,,20201001,0000
19.5,0.0,3,,20201001,0100
18.9,0.0,3,,20201001,0200
18.2,0.0,10,,20201001,0300
18.2,0.0,10,,20201001,0400
18.4,0.0,10,,20201001,0500
17.9,0.0,10,,20201001,0600
18.1,0.0,10,,20201001,0700
18.2,0.0,10,,20201001,0800
18.1,0.5,10,,20201001,0900
18.5,0.5,10,,20201001,1000
20.0,0.0,10,,20201001,1100
21.6,0.0,4,,20201001,1200
21.7,0.0,4,,20201001,1300
23.5,0.0,4,,20201001,1400
23.1,0.0,4,,20201001,1500
21.9,0.0,4,,20201001,1600
20.7,0.0,4,,20201001,1700
20.8,0.0,1,,20201001,1800
19.9,0.0,1,,20201001,1900
19.4,0.0,1,,20201001,2000
18.6,0.0,1,,20201001,2100
17.7,0.0,1,,20201001,2200
17.3,0.0,1,,20201001,2300
17.1,0.0,1,,20201002,0000
17.1,0.0,1,,20201002,0100
17.4,0.0,1,,20201002,0200
17.2,0.0,1,,20201002,0300
17.0,0.0,1,,20201002,0400
16.5,0.0,1,,20201002,0500
16.4,0.0,1,,20201002,0600
17.4,0.0,1,,20201002,0700
20.0,0.0,1,,20201002,0800
21.2,0.0,1,,20201002,0900
23.4,0.0,1,,20201002,1000
24.3,0.0,1,,20201002,1100
25.5,0.0,1,,20201002,1200
25.4,0.0,1,,20201002,1300
25.7,0.0,1,,20201002,1400
25.3,0.0,1,,20201002,1500
24.6,0.0,1,,20201002,1600
21.7,0.0,1,,20201002,1700
22.7,0.0,1,,20201002,1800
21.9,0.0,1,,20201002,1900
21.4,0.0,1,,20201002,2000
21.5,0.0,4,,20201002,2100
20.9,0.0,4,,20201002,2200
20.8,0.0,4,,20201002,2300
19.5,0.0,4,,20201003,0000
18.6,0.0,4,,20201003,0100
18.5,0.0,4,,20201003,0200
19.5,0.0,4,,20201003,0300
19.5,0.0,4,,20201003,0400
19.4,0.0,4,,20201003,0500
19.2,0.0,4,,20201003,0600
19.8,0.0,4,,20201003,0700
21.2,0.0,4,,20201003,0800
23.0,0.0,2,,20201003,0900
23.4,0.0,2,,20201003,1000
24.1,0.0,2,,20201003,1100
25.1,0.0,4,,20201003,1200
24.9,0.0,4,,20201003,1300
24.8,0.0,4,,20201003,1400
23.9,0.0,4,,20201003,1500
23.1,0.0,4,,20201003,1600
21.9,0.0,4,,20201003,1700
22.9,0.0,4,,20201003,1800
22.8,0.0,4,,20201003,1900
21.5,0.0,4,,20201003,2000
21.3,0.0,4,,20201003,2100
20.8,0.0,4,,20201003,2200
20.6,0.0,4,,20201003,2300
20.6,0.0,4,,20201004,0000
20.2,0.0,4,,20201004,0100
20.1,0.0,4,,20201004,0200
20.1,0.0,4,,20201004,0300
20.4,0.0,4,,20201004,0400
19.9,0.0,4,,20201004,0500
19.6,0.0,4,,20201004,0600
19.7,0.0,4,,20201004,0700
20.0,0.0,4,,20201004,0800
20.7,0.0,4,,20201004,0900
22.4,0.0,4,,20201004,1000
23.4,0.0,4,,20201004,1100
25.9,0.0,4,,20201004,1200
24.4,0.0,4,,20201004,1300
24.4,0.0,4,,20201004,1400
23.8,0.0,4,,20201004,1500
23.6,0.0,4,,20201004,1600
23.3,0.0,4,,20201004,1700
22.7,0.0,4,,20201004,1800
22.9,0.0,4,,20201004,1900
22.4,0.0,4,,20201004,2000
22.0,0.0,10,,20201004,2100
22.0,0.0,10,,20201004,2200
22.4,0.0,10,,20201004,2300
22.4,0.0,10,,20201005,0000
22.3,0.0,10,,20201005,0100
22.1,0.0,10,,20201005,0200
21.4,0.0,4,,20201005,0300
20.5,0.0,4,,20201005,0400
20.9,0.0,4,,20201005,0500
20.5,0.0,10,,20201005,0600
20.3,0.0,10,,20201005,0700
20.4,0.0,10,,20201005,0800
21.1,0.0,4,,20201005,0900
21.1,0.0,4,,20201005,1000
21.5,0.0,4,,20201005,1100
23.0,0.0,4,,20201005,1200
22.4,0.0,4,,20201005,1300
23.4,0.0,4,,20201005,1400
23.7,0.0,4,,20201005,1500
23.7,0.0,4,,20201005,1600
22.6,0.0,4,,20201005,1700
22.3,0.0,2,,20201005,1800
21.9,0.0,2,,20201005,1900
21.4,0.0,2,,20201005,2000
21.4,0.0,4,,20201005,2100
21.2,0.0,4,,20201005,2200
20.7,0.0,4,,20201005,2300
20.7,0.0,4,,20201006,0000
20.1,0.0,4,,20201006,0100
20.4,0.0,4,,20201006,0200
19.7,0.0,4,,20201006,0300
19.5,0.0,4,,20201006,0400
19.4,0.0,4,,20201006,0500
19.0,0.0,4,,20201006,0600
19.3,0.0,4,,20201006,0700
19.8,0.0,4,,20201006,0800
21.5,0.0,4,,20201006,0900
21.7,0.0,4,,20201006,1000
23.3,0.0,4,,20201006,1100
24.2,0.0,4,,20201006,1200
24.0,0.0,4,,20201006,1300
24.2,0.0,4,,20201006,1400
22.7,0.0,4,,20201006,1500
22.5,0.0,4,,20201006,1600
21.8,0.0,4,,20201006,1700
21.5,0.0,4,,20201006,1800
20.9,0.0,4,,20201006,1900
20.5,0.0,4,,20201006,2000
20.2,0.0,2,,20201006,2100
19.2,0.0,2,,20201006,2200
19.0,0.0,2,,20201006,2300
18.9,0.0,2,,20201007,0000
19.1,0.0,2,,20201007,0100
18.5,0.0,2,,20201007,0200
18.5,0.0,4,,20201007,0300
17.7,0.0,4,,20201007,0400
17.3,0.0,4,,20201007,0500
16.7,0.0,2,,20201007,0600
17.9,0.0,2,,20201007,0700
19.5,0.0,2,,20201007,0800
21.0,0.0,2,,20201007,0900
22.3,0.0,2,,20201007,1000
22.2,0.0,2,,20201007,1100
21.9,0.0,4,,20201007,1200
21.9,0.0,4,,20201007,1300
20.3,0.0,4,,20201007,1400
20.4,0.0,4,,20201007,1500
17.4,0.0,4,,20201007,1600
16.8,0.5,4,,20201007,1700
16.2,2.0,10,,20201007,1800
16.5,0.0,10,,20201007,1900
16.5,1.0,10,,20201007,2000
16.1,0.5,10,,20201007,2100
14.9,0.5,10,,20201007,2200
14.9,0.5,10,,20201007,2300
14.8,1.0,10,,20201008,0000
14.7,1.5,10,,20201008,0100
14.7,2.5,10,,20201008,0200
14.2,3.0,10,,20201008,0300
14.2,2.5,10,,20201008,0400
14.1,3.5,10,,20201008,0500
14.1,1.5,10,,20201008,0600
14.3,1.5,10,,20201008,0700
14.2,1.5,10,,20201008,0800
14.4,1.5,10,,20201008,0900
14.5,3.0,10,,20201008,1000
14.7,4.0,10,,20201008,1100
15.1,2.5,10,,20201008,1200
15.1,0.0,10,,20201008,1300
15.4,0.5,10,,20201008,1400
15.4,0.5,10,,20201008,1500
15.1,1.0,10,,20201008,1600
15.1,1.0,10,,20201008,1700
15.0,1.0,10,,20201008,1800
15.0,2.0,10,,20201008,1900
15.1,1.5,10,,20201008,2000
15.0,3.0,10,,20201008,2100
14.9,2.5,10,,20201008,2200
15.0,1.5,10,,20201008,2300
14.6,1.0,10,,20201009,0000
14.4,1.0,10,,20201009,0100
14.4,0.0,10,,20201009,0200
14.2,1.0,10,,20201009,0300
14.1,1.5,10,,20201009,0400
14.1,2.0,10,,20201009,0500
14.1,2.0,10,,20201009,0600
14.2,2.5,10,,20201009,0700
14.3,1.5,10,,20201009,0800
14.5,1.0,10,,20201009,0900
14.6,1.0,10,,20201009,1000
14.6,1.0,10,,20201009,1100
14.9,3.0,10,,20201009,1200
14.9,1.5,10,,20201009,1300
14.9,2.5,10,,20201009,1400
15.2,1.0,10,,20201009,1500
15.3,1.5,10,,20201009,1600
15.3,1.5,10,,20201009,1700
15.1,2.0,10,,20201009,1800
14.8,1.0,10,,20201009,1900
14.4,2.0,10,,20201009,2000
14.2,2.5,10,,20201009,2100
14.0,2.0,10,,20201009,2200
13.9,1.0,10,,20201009,2300
13.9,2.0,10,,20201010,0000
13.9,2.0,10,,20201010,0100
14.1,2.0,10,,20201010,0200
14.1,2.5,10,,20201010,0300
14.1,3.0,10,,20201010,0400
14.5,4.5,10,,20201010,0500
14.8,3.0,10,,20201010,0600
15.0,5.5,10,,20201010,0700
15.4,5.0,10,,20201010,0800
15.7,7.0,10,,20201010,0900
16.1,6.0,10,,20201010,1000
16.4,3.0,10,,20201010,1100
16.7,3.5,10,,20201010,1200
16.8,3.0,10,,20201010,1300
16.7,4.5,10,,20201010,1400
16.8,1.5,10,,20201010,1500
16.8,3.0,10,,20201010,1600
17.0,3.5,10,,20201010,1700
16.8,1.0,10,,20201010,1800
16.8,3.0,10,,20201010,1900
16.8,2.5,10,,20201010,2000
16.8,3.0,10,,20201010,2100
16.8,1.5,10,,20201010,2200
17.0,0.0,10,,20201010,2300
17.0,0.0,10,,20201011,0000
17.2,0.0,10,,20201011,0100
17.1,0.0,10,,20201011,0200
17.3,0.0,4,,20201011,0300
17.7,0.0,4,,20201011,0400
17.6,0.0,4,,20201011,0500
17.7,0.0,10,,20201011,0600
17.9,0.0,10,,20201011,0700
18.3,0.0,10,,20201011,0800
